,0
3443,35.99505
3444,37.87378
3445,1.6229427
3446,2.048319
3447,22.977196
3448,33.4845
3449,1.1025114
3450,112.154564
3451,2.9401228
3452,19.796741
3453,17.507902
3454,1.468179
3455,3.3285995
3456,291.25116
3457,1.4260747
3458,2.0523376
3459,98.02457
3460,3.188664
3461,6.7665415
3462,188.55351
3463,123.06893
3464,40.078125
3465,1.3885496
3466,1.4981296
3467,57.599163
3468,279.17224
3469,1.8124532
3470,1.7304577
3471,1.1977563
3472,13.537999
3473,7.6234183
3474,15.957941
3475,164.96257
3476,1.1926864
3477,36.66296
3478,1.4297652
3479,105.16176
3480,109.47779
3481,4.15768
3482,11.420552
3483,35.464657
3484,34.296753
3485,1.0181531
3486,23.245216
3487,7.1230574
3488,1.5653851
3489,205.22968
3490,1.116003
3491,50.631454
3492,14.466816
3493,1.1885315
3494,4.4257517
3495,1.6861168
3496,1.7530746
3497,12.52434
3498,1.2202541
3499,21.83278
3500,6.099529
3501,1.4901638
3502,51.15995
3503,5.367489
3504,3.2299945
3505,355.10068
3506,1.1684538
3507,3.3452218
3508,17.384436
3509,39.324165
3510,0.12705998
3511,1.1375263
3512,5.1736007
3513,1.3415147
3514,13.538214
3515,159.00536
3516,1.4203607
3517,1.3517616
3518,14.9979725
3519,0.17271675
3520,2.4865966
3521,131.41261
3522,0.0
3523,37.540024
3524,36.134285
3525,16.33508
3526,1.1039927
3527,1.6904522
3528,32.246513
3529,1.2999866
3530,0.98053914
3531,1.5696275
3532,11.356638
3533,92.06454
3534,2.0682411
3535,6.2787104
3536,54.994602
3537,1.5820967
3538,1.8679575
3539,624.6817
3540,8.349255
3541,1.1458324
3542,7.1652007
3543,8.498546
3544,1.6492792
3545,5.530255
3546,4.675649
3547,263.7829
3548,1.2196941
3549,3.5550258
3550,47.271862
3551,225.05037
3552,1.399892
3553,1.7024873
3554,0.18483715
3555,1.4256333
3556,0.878345
3557,25.99072
3558,2.166749
3559,8.551493
3560,1.3801072
3561,1.9864016
3562,5.093621
3563,1.8762583
3564,9.811694
3565,1.4329822
3566,78.684685
3567,7.6027265
3568,1.2429626
3569,196.53479
3570,1.026277
3571,61.06953
3572,1.3887849
3573,1.8920307
3574,13.3885145
3575,1.0807083
3576,4.5383854
3577,1.7446395
3578,157.67197
3579,233.82175
3580,35.241226
3581,4.0073233
3582,1.2681166
3583,132.63556
3584,29.53433
3585,58.980885
3586,4.958834
3587,1.0918365
3588,1.9286616
3589,1.4329822
3590,49.612442
3591,16.258728
3592,3.2073972
3593,2.5339134
3594,3.204361
3595,6.37701
3596,1.3783755
3597,1.0428064
3598,3.0002453
3599,403.5099
3600,8.491803
3601,126.405975
3602,1.1605932
3603,95.25463
3604,1.2470348
3605,3.489295
3606,0.05815817
3607,15.308526
3608,1.4070185
3609,2.7740922
3610,2.2378883
3611,3.0881279
3612,2.6401885
3613,1.2035359
3614,177.93396
3615,49.012707
3616,1.1007273
3617,93.92242
3618,187.58719
3619,1.3420599
3620,20.358818
3621,1.8377651
3622,1.3798378
3623,22.728561
3624,26.221334
3625,29.003502
3626,12.055828
3627,7.95316
3628,3.3539467
3629,19.333849
3630,125.785835
3631,2.0461366
3632,30.656116
3633,1.4760504
3634,1.6952823
3635,38.375427
3636,15.99413
3637,1.3599228
3638,1.5463365
3639,1.1120238
3640,17.608587
3641,176.276
3642,3.2740128
3643,6.923103
3644,1.1920075
3645,78.29582
3646,1.2195984
3647,22.851707
3648,1.467214
3649,2.9943995
3650,59.140827
3651,239.9669
3652,45.562046
3653,51.495167
3654,2.397144
3655,2.0529776
3656,7.1230574
3657,1.9028536
3658,17.852245
3659,300.70374
3660,18.32985
3661,1.6731989
3662,37.48758
3663,2.083492
3664,169.06815
3665,6.632312
3666,1.3633671
3667,118.741005
3668,3.5933523
3669,3.0488355
3670,48.68353
3671,7.897726
3672,5.1023784
3673,1.5025941
3674,1.2676598
3675,5.662977
3676,4.680467
3677,2.3386683
3678,1.5830833
3679,43.73783
3680,1.7903692
3681,24.25017
3682,1.6738036
3683,1.3877547
3684,3.7677433
3685,70.60304
3686,76.970726
3687,139.50337
3688,123.178375
3689,2.433096
3690,1.1174319
3691,56.89687
3692,131.41261
3693,1.5226765
3694,23.215063
3695,27.203436
3696,1.1397707
3697,1.1782385
3698,1.1812501
3699,49.612442
3700,86.83115
3701,1.8450184
3702,1.464347
3703,1.8598837
3704,1.6937264
3705,22.04565
3706,2.7499776
3707,90.94181
3708,1.3317381
3709,1.1165513
3710,42.616226
3711,11.4514
3712,237.72221
3713,69.261536
3714,16.869793
3715,186.86644
3716,69.261536
3717,1.4224602
3718,19.796741
3719,5.556183
3720,1.5089813
3721,1.2810925
3722,15.693564
3723,18.92465
3724,43.243088
3725,1.2492555
3726,14.144813
3727,1.680784
3728,11.283609
3729,11.099222
3730,7.479966
3731,0.0
3732,84.2721
3733,16.742537
3734,28.859201
3735,2.8375432
3736,6.6753206
3737,10.591341
3738,1.5602337
3739,9.795389
3740,1.2028675
3741,5.556183
3742,6.7876105
3743,31.323708
3744,36.576702
3745,4.530126
3746,1.4517035
3747,2.2525032
3748,1.6055477
3749,1.1031964
3750,2.9953692
3751,31.306652
3752,84.23
3753,119.01149
3754,2.8274813
3755,7.2162137
3756,7.1254816
3757,9.270826
3758,1.9018179
3759,2.3405323
3760,130.47752
3761,287.58
3762,28.568443
3763,33.011806
3764,3.8657217
3765,6.1915774
3766,236.22021
3767,3.0565174
3768,25.572716
3769,20.60034
3770,183.61087
3771,7.2853694
3772,6.2480474
3773,1.159286
3774,21.83278
3775,0.95548725
3776,1.4982398
3777,1.6235356
3778,40.087025
3779,9.949556
3780,183.61087
3781,62.686962
3782,14.256964
3783,23.162151
3784,21.401209
3785,36.93628
3786,1.4935563
3787,101.847824
3788,0.0
3789,12.52434
3790,5.662322
3791,1.1977563
3792,1.1319315
3793,7.0724797
3794,2.9588594
3795,22.29537
3796,0.19422178
3797,1.4290317
3798,22.87549
3799,1.0715476
3800,2.6298006
3801,1.157707
3802,1.4760504
3803,27.882326
3804,22.248682
3805,1.338412
3806,61.63223
3807,1.3463937
3808,63.314346
3809,2.0682411
3810,81.73787
3811,29.171717
3812,4.4788156
3813,8.516428
3814,1.1722326
3815,1.3298306
3816,1.2744654
3817,13.980858
3818,80.54522
3819,1.6076688
3820,29.857834
3821,237.09554
3822,43.01133
3823,5.7156286
3824,3.4014294
3825,15.543493
3826,22.874706
3827,35.804146
3828,2.1645236
3829,46.72899
3830,1.2146276
3831,189.08844
3832,46.212856
3833,1.4407257
3834,1.5930176
3835,15.76003
3836,12.249727
3837,3.664887
3838,1.4485639
3839,2.8383083
3840,1.5911489
3841,3.916359
3842,28.076038
3843,256.2763
3844,27.424229
3845,1.378254
3846,4.679401
3847,1.1855756
3848,5.0570903
3849,11.3983755
3850,30.230103
3851,13.386713
3852,1.1637789
3853,1.145048
3854,0.18483715
3855,5.977615
3856,87.31906
3857,7.8040257
3858,1.2202541
3859,1.6110103
3860,5.9101763
3861,14.530076
3862,1.1203488
3863,1.1744932
3864,3.174897
3865,1.3633671
3866,9.951525
3867,1.0082587
3868,150.92113
3869,1.8112365
3870,1.2717661
3871,28.866447
3872,47.271862
3873,13.114383
3874,2.263558
3875,195.49083
3876,1.234487
3877,22.7122
3878,1.2445223
3879,104.304
3880,9.5195465
3881,7.018498
3882,88.61091
3883,30.377182
3884,13.979428
3885,21.724762
3886,0.17271851
3887,25.980326
3888,3.3398616
3889,4.738569
3890,1.6345847
3891,17.405561
3892,1.153296
3893,1.712123
3894,19.252619
3895,7.273845
3896,2.0281053
3897,1.6545378
3898,0.93263453
3899,37.01079
3900,3.8657217
3901,16.33508
3902,1.3255104
3903,11.912806
3904,15.992643
3905,1.5463365
3906,56.606083
3907,2.4693692
3908,8.333778
3909,4.408059
3910,0.98053914
3911,6.6692915
3912,15.344203
3913,11.695816
3914,154.19933
3915,1.3607814
3916,1.3047538
3917,3.1235049
3918,113.46465
3919,4.5939293
3920,1.5559422
3921,8.305656
3922,46.587322
3923,99.24374
3924,45.71172
3925,16.70573
3926,2.3613694
3927,56.08653
3928,1.3663673
3929,1.1740499
3930,18.32985
3931,64.30211
3932,17.507902
3933,20.913942
3934,1.9569955
3935,35.42224
3936,3.8550675
3937,2.3326898
3938,1.2245559
3939,71.08112
3940,21.710115
3941,1.3009363
3942,3.0599446
3943,10.353235
3944,7.187989
3945,61.87699
3946,3.6315753
3947,1.3431199
3948,7.772119
3949,1.2265189
3950,149.17155
3951,25.980326
3952,236.69337
3953,1.6397418
3954,40.677372
3955,1.0197273
3956,2.2761645
3957,1.5141603
3958,1.3663673
3959,7.0938544
3960,4.521712
3961,12.708755
3962,11.099222
3963,15.349501
3964,1.236963
3965,2.25312
3966,1.0641427
3967,1.095178
3968,8.972931
3969,1.378254
3970,256.2763
3971,5.147258
3972,2.3162146
3973,12.579179
3974,91.37529
3975,1.2340233
3976,123.50696
3977,214.26129
3978,2.838945
3979,59.87369
3980,7.1227155
3981,23.761816
3982,95.76512
3983,33.616955
3984,3.241104
3985,1.6309749
3986,1.7024873
3987,1.6239341
3988,20.959095
3989,1.711294
3990,0.91473776
3991,1.7193961
3992,6.594173
3993,1.5928379
3994,2.795492
3995,128.8271
3996,1.5192871
3997,145.96092
3998,0.81352276
3999,12.629757
4000,9.684984
4001,2.9370677
4002,5.548599
4003,2.697091
4004,79.35431
4005,1.6362509
4006,1.8124532
4007,119.96857
4008,15.551169
4009,5.325694
4010,73.911995
4011,1.5602337
4012,46.76143
4013,19.018751
4014,29.41109
4015,57.111286
4016,4.436294
4017,10.637018
4018,2.25312
4019,1.1850445
4020,250.20888
4021,78.376976
4022,13.671901
4023,62.965076
4024,1.8567835
4025,13.979428
4026,27.419731
4027,1.399029
4028,35.020676
4029,0.0
4030,1.0715476
4031,4.773913
4032,0.8709665
4033,240.69052
4034,0.0
4035,1.679614
4036,6.5054674
4037,6.877311
4038,29.45206
4039,1.3246064
4040,7.943794
4041,177.92436
4042,15.352948
4043,54.91951
4044,1.4243717
4045,21.893242
4046,170.51276
4047,63.30573
4048,1.5830833
4049,1.2410954
4050,3.1535285
4051,3.27075
4052,1.4871726
4053,66.93266
4054,2.136034
4055,159.48685
4056,1.6351521
4057,14.144813
4058,56.782734
4059,2.6340175
4060,2.9330227
4061,40.16931
4062,75.66213
4063,1.4728127
4064,124.43767
4065,2.5339134
4066,1.1025114
4067,1.5009007
4068,27.237385
4069,13.6065035
4070,296.52512
4071,8.891116
4072,2.4321268
4073,19.113945
4074,2.2901566
4075,3.0216568
4076,35.200733
4077,6.2811966
4078,2.1247277
4079,1.1695926
4080,34.09031
4081,3.2476778
4082,2.5058901
4083,7.1661744
4084,2.0028787
4085,19.287222
4086,22.094826
4087,128.17561
4088,218.41396
4089,8.304945
4090,1.3420599
4091,2.024443
4092,79.47215
4093,22.678198
4094,18.62667
4095,0.0
4096,28.496506
4097,1.1110014
4098,1.563885
4099,1.6904522
4100,183.61087
4101,4.5939293
4102,3.1617975
4103,2.1159031
4104,3.5107553
4105,33.616955
4106,0.6276889
4107,5.247844
4108,45.017788
4109,26.168402
4110,2.8989289
4111,24.76796
4112,26.168402
4113,1.2121097
4114,29.910536
4115,265.16708
4116,116.86214
4117,1.689037
4118,105.84508
4119,584.3167
4120,5.443939
4121,47.530865
4122,1.2508917
4123,214.49756
4124,65.12133
4125,22.001152
4126,1.1926864
4127,7.334531
4128,43.294006
4129,1.3169256
4130,1.680784
4131,6.3570395
4132,35.020676
4133,14.838869
4134,114.00902
4135,11.774201
4136,1.8462902
4137,1.5115833
4138,4.972552
4139,51.567833
4140,26.14478
4141,4.1884403
4142,8.559771
4143,2.6223936
4144,106.706116
4145,6.2988477
4146,4.130179
4147,4.041584
4148,2.4986768
4149,27.606499
4150,57.467266
4151,7.4464808
4152,2.3484194
4153,234.5832
4154,3.8476665
4155,8.041024
4156,22.75875
4157,1.3968878
4158,1.4591032
4159,6.6293125
4160,1.7327282
4161,1.6696076
4162,56.469482
4163,1.2850523
4164,2.3861227
4165,2.876903
4166,15.349501
4167,6.8850613
4168,53.41976
4169,10.28024
4170,41.445534
4171,1.1609277
4172,1.1926794
4173,1.1831073
4174,1.3538396
4175,221.4576
4176,2.8001993
4177,67.16734
4178,186.86644
4179,30.874685
4180,1.0393555
4181,2.2257698
4182,50.973354
4183,17.88869
4184,160.22981
4185,2.609687
4186,3.4210515
4187,33.880436
4188,5.327216
4189,112.13722
4190,192.9494
4191,15.07889
4192,1.3577746
4193,1.2042543
4194,37.27212
4195,13.113362
4196,1.0181531
4197,1.1520988
4198,3.512806
4199,1.4228241
4200,11.89697
4201,15.591433
4202,432.35605
4203,201.1508
4204,1.0705525
4205,17.232103
4206,1.0441109
4207,226.04912
4208,8.978196
4209,46.790417
4210,3.1811464
4211,216.3055
4212,6.4980254
4213,12.399414
4214,33.44869
4215,5.794815
4216,45.895023
4217,28.76765
4218,2.3408742
4219,1.2778276
4220,0.4899947
4221,1.0717686
4222,1.0580543
4223,1.9090927
4224,8.926783
4225,185.96028
4226,14.78964
4227,2.9588594
4228,201.56935
4229,5.4696655
4230,22.512623
4231,1.6174457
4232,12.778546
4233,1.524393
4234,1.1073469
4235,214.47322
4236,15.418121
4237,31.306652
4238,11.246476
4239,3.2666235
4240,1.5506504
4241,15.793845
4242,36.27836
4243,7.1098456
4244,3.3393903
4245,52.642845
4246,1.334883
4247,5.1293373
4248,1.3498026
4249,1.427946
4250,1.3538396
4251,1.5676306
4252,91.45204
4253,70.88176
4254,4.112091
4255,321.67685
4256,12.272003
4257,106.44039
4258,209.592
4259,10.373434
4260,39.283794
4261,7.254806
4262,12.767642
4263,11.420552
4264,8.667122
4265,62.381306
4266,2.2099745
4267,2.3484194
4268,1.5881745
4269,195.29558
4270,7.714588
4271,1.3212188
4272,1.5117565
4273,1.524393
4274,40.032825
4275,13.845018
4276,8.223925
4277,74.47818
4278,33.616955
4279,18.297735
4280,1.5196398
4281,3.5013723
4282,0.99516845
4283,1.2717661
4284,1.5884638
4285,1.3266906
4286,1.2512364
4287,15.777016
4288,13.15088
4289,0.9560214
4290,27.715605
4291,1.1564906
4292,12.835727
4293,1.6696802
4294,1.0705525
4295,31.983698
4296,71.46676
4297,6.37701
4298,43.77585
4299,18.415632
4300,25.988733
4301,1.2991732
4302,28.76765
4303,11.774201
4304,60.74916
4305,21.340363
4306,7.014267
4307,27.927467
4308,1.1456327
4309,76.358986
4310,1.4847999
4311,13.427241
4312,34.63376
4313,1.4780889
4314,6.2787104
4315,2.5375998
4316,1.7304577
4317,17.832726
4318,42.191322
4319,50.521374
4320,1.1538949
4321,0.8534924
4322,1.3652346
4323,27.73155
4324,1.2015666
4325,2.3518836
4326,1.2044326
4327,1.8158361
4328,1.4190949
4329,2.9796093
4330,5.548599
4331,84.88442
4332,1.9745586
4333,33.149075
4334,10.284887
4335,1.4133166
4336,1.0668764
4337,2.4682364
4338,2.9708545
4339,10.19327
4340,0.96303916
4341,11.529706
4342,3.4833558
4343,1.1120238
4344,158.75163
4345,84.074234
4346,9.951518
4347,181.08992
4348,1.1353382
4349,1.7086569
4350,185.96028
4351,2.8583133
4352,4.229554
4353,584.3167
4354,51.26027
4355,74.66306
4356,0.94225186
4357,4.5257998
4358,1.6734648
4359,235.26564
4360,2.4348814
4361,27.323933
4362,8.193052
4363,2.1612868
4364,1.3377975
4365,3.489295
4366,2.9708545
4367,7.091073
4368,6.4563117
4369,32.408382
4370,3.2272198
4371,1.1415079
4372,11.97781
4373,4.2428737
4374,6.675984
4375,13.24089
4376,118.55187
4377,1.2127488
4378,7.55324
4379,1.5686868
4380,219.00584
4381,2.4693692
4382,1.2423965
4383,56.469482
4384,170.13704
4385,267.01862
4386,1.271335
4387,25.772917
4388,10.580507
4389,146.05278
4390,5.867146
4391,1.1682478
4392,1.3521225
4393,1.0319791
4394,0.35645273
4395,59.704548
4396,2.8317318
4397,3.1927228
4398,4.269872
4399,47.064407
4400,189.2682
4401,1.1939901
4402,1.1740497
4403,68.128716
4404,1.0450566
4405,3.3679447
4406,0.8825905
4407,1.4880594
4408,300.246
4409,2.3518836
4410,1.2668114
4411,2.222501
4412,1.6248791
4413,12.217599
4414,2.6807094
4415,1.0538514
4416,4.041584
4417,1.9683968
4418,29.33549
4419,2.8733807
4420,88.07647
4421,165.2172
4422,1.2679795
4423,3.1617975
4424,2.8317318
4425,1.8615576
4426,2.6223936
4427,1.1326033
4428,14.965884
4429,217.73685
4430,39.988953
4431,83.42244
4432,1.563885
4433,4.3438573
4434,150.56334
4435,1.3888762
4436,11.242414
4437,2.211901
4438,12.861878
4439,33.72278
4440,1.217104
4441,10.271746
4442,186.4123
4443,1.238033
4444,10.193758
4445,12.339472
4446,3.597436
4447,0.95548725
4448,1.6679844
4449,3.5595868
4450,5.662322
4451,3.204361
4452,114.28229
4453,30.643145
4454,1.0566133
4455,11.42084
4456,7.2370005
4457,21.971123
4458,13.156408
4459,20.65314
4460,3.1419282
4461,1.3393618
4462,1.5302882
4463,28.99254
4464,1.5212555
4465,15.963057
4466,38.942703
4467,1.0133227
4468,48.902077
4469,10.353235
4470,25.328293
4471,7.6027265
4472,16.687542
4473,6.1936646
4474,33.136898
4475,3.188664
4476,4.8580565
4477,2.169157
4478,1.3152822
4479,246.88594
4480,1.1600521
4481,1.2578094
4482,138.79773
4483,1.0805508
4484,31.36698
4485,2.206883
4486,141.12776
4487,0.98805165
4488,11.3983755
4489,1.2394912
4490,2.7450335
4491,4.9174747
4492,52.35675
4493,8.053546
4494,6.7876105
4495,263.90414
4496,3.2922683
4497,120.21606
4498,3.2439184
4499,2.8024085
4500,376.18027
4501,1.5414504
4502,184.56165
4503,22.673925
4504,6.9930167
4505,4.408059
4506,6.7098475
4507,3.1419282
4508,123.178375
4509,1.2744654
4510,1.1531562
4511,1.4098524
4512,47.464
4513,209.592
4514,96.25549
4515,2.320174
4516,3.1021783
4517,1.0931964
4518,1.0722587
4519,1.2852391
4520,4.4221044
4521,277.98724
4522,2.451667
4523,1.7955859
4524,1.167544
4525,2.7004993
4526,1.6102941
4527,1.4600705
4528,2.0461366
4529,5.2879033
4530,1.4297652
4531,2.142373
4532,2.1591651
4533,2.0118978
4534,398.12042
4535,4.0853887
4536,2.397554
4537,1.4917442
4538,1.1323577
4539,3.2383487
4540,2.2572954
4541,129.37593
4542,20.654448
4543,1.0429668
4544,1.1531562
4545,1.1504205
4546,1.1502538
4547,8.850543
4548,26.334103
4549,3.9688966
4550,17.405561
4551,1.4807017
4552,0.0
4553,179.70482
4554,5.0287485
4555,12.215057
4556,1.6206121
4557,43.55825
4558,301.7077
4559,11.668565
4560,1.2660816
4561,21.989006
4562,2.0281053
4563,1.3463937
4564,6.082442
4565,22.04565
4566,2.3193147
4567,1.5993657
4568,2.433096
4569,5.162064
4570,21.658825
4571,1.1507701
4572,3.7723176
4573,5.1293373
4574,46.669476
4575,2.0682411
4576,2.551533
4577,185.96028
4578,1.2850523
4579,20.31706
4580,4.7650647
4581,1.3752228
4582,29.41109
4583,37.498768
4584,1.7600756
4585,2.7004993
4586,1.9552116
4587,0.6583866
4588,14.450328
4589,89.544014
4590,3.603346
4591,1.2970546
4592,1.1007708
4593,28.634245
4594,1.0580543
4595,174.90485
4596,13.760681
4597,27.05258
4598,12.977532
4599,11.168955
4600,4.3694725
4601,1.2859522
4602,25.237492
4603,6.6216497
4604,2.334015
4605,120.56582
4606,5.1736007
4607,2.985862
4608,1.5187849
4609,26.334103
4610,63.716248
4611,283.6848
4612,73.115295
4613,6.6795664
4614,1.3164451
4615,1.2201974
4616,1.4203607
4617,189.95265
4618,1.3182709
4619,2.3162146
4620,230.61708
4621,566.25055
4622,1.1149279
4623,227.63689
4624,11.987825
4625,1.5692698
4626,142.29399
4627,39.608242
4628,9.868792
4629,99.34564
4630,1.3480271
4631,2.4470067
4632,2.0323033
4633,12.20714
4634,27.626982
4635,7.9444737
4636,63.48016
4637,10.946544
4638,0.93945557
4639,1.6478683
4640,18.658937
4641,6.7899737
4642,18.73411
4643,1.0883296
4644,15.830259
4645,201.35754
4646,169.06815
4647,1.362863
4648,2.9588594
4649,3.2887843
4650,0.94553345
4651,57.10488
4652,3.5004725
4653,1.1275984
4654,1.3133583
4655,1.4728127
4656,17.019428
4657,0.90106165
4658,1.1119435
4659,2.8031452
4660,29.75333
4661,1.6851066
4662,51.084316
4663,9.811694
4664,23.91366
4665,108.55292
4666,2.0200896
4667,5.079189
4668,29.45206
4669,1.2681166
4670,119.01149
4671,4.602765
4672,2.9398873
4673,2.1060193
4674,4.024032
4675,33.616955
4676,3.1707366
4677,2.9370677
4678,1.8838042
4679,115.91681
4680,19.139824
4681,2.0365968
4682,20.255701
4683,17.911398
4684,3.0411081
4685,50.936935
4686,6.253696
4687,7.3410997
4688,2.6463168
4689,423.56024
4690,35.46354
4691,1.0805508
4692,1.1598467
4693,1.1439689
4694,19.282806
4695,1.4475671
4696,12.977532
4697,245.66286
4698,1.3495448
4699,88.69451
4700,72.29605
4701,18.195395
4702,10.344566
4703,1.0966837
4704,11.307911
4705,2.210886
4706,1.6478683
4707,68.453384
4708,3.3236523
4709,97.27998
4710,2.6295292
4711,1.3506684
4712,0.9483437
4713,11.766252
4714,0.13785726
4715,5.701756
4716,1.271335
4717,1.193147
4718,5.750346
4719,1.7325003
4720,3.778638
4721,1.2257684
4722,22.549324
4723,1.4932162
4724,3.2272198
4725,1.1134963
4726,1.903921
4727,160.17574
4728,17.446697
4729,1.3513551
4730,341.7981
4731,77.628845
4732,1.650333
4733,0.9783977
4734,8.410861
4735,1.1098628
4736,0.9544135
4737,301.7077
4738,11.073413
4739,3.0386822
4740,13.845018
4741,1.4227768
4742,1.585639
4743,1.4113711
4744,1.1793126
4745,1.6747358
4746,2.2310255
4747,15.333207
4748,3.46347
4749,17.959051
4750,1.5467191
4751,419.39532
4752,2.2256563
4753,130.93198
4754,3.5663195
4755,31.9497
4756,15.976406
4757,1.5228152
4758,0.98637635
4759,2.9905028
4760,31.234648
4761,123.178375
4762,1.0778028
4763,230.77325
4764,29.45206
4765,1.2557032
4766,252.77124
4767,1.3162876
4768,3.1927228
4769,3.9882622
4770,239.3254
4771,2.766989
4772,1.4305465
4773,38.066
4774,141.89636
4775,1.3183692
4776,7.1652007
4777,3.1276145
4778,1.2976085
4779,48.39486
4780,1.6947098
4781,17.24273
4782,214.45703
4783,191.5984
4784,7.1661744
4785,1.4746959
4786,1.4400533
4787,31.648586
4788,2.1866934
4789,0.0
4790,5.1438513
4791,9.868792
4792,1.2065154
4793,2.4440768
4794,1.1868384
4795,152.51628
4796,166.86691
4797,490.10217
4798,7.07659
4799,43.28829
4800,259.54755
4801,1.3117812
4802,1.2077444
4803,1.5212555
4804,1.1696646
4805,31.36949
4806,4.184524
4807,56.88152
4808,12.836188
4809,3.8898575
4810,1.5670397
4811,2.1169243
4812,1.626709
4813,1.1569662
4814,5.543715
4815,1.356771
4816,0.6214952
4817,1.8721032
4818,1.3885496
4819,49.001804
4820,27.626982
4821,17.584883
4822,21.448074
4823,40.03696
4824,135.5258
4825,125.16785
4826,2.985862
4827,2.1659713
4828,3.2429168
4829,3.0214062
4830,120.21606
4831,159.00536
4832,1.2310824
4833,1.1831073
4834,1.4224602
4835,116.865746
4836,4.73642
4837,0.95580405
4838,1.7978781
4839,20.16532
4840,1.5265219
4841,2.323977
4842,20.943012
4843,87.36066
4844,80.70231
4845,6.6682343
4846,1.3156387
4847,11.276294
4848,2.2775161
4849,226.88635
4850,8.161796
4851,18.658937
4852,6.8744574
4853,3.4862423
4854,1.4203607
4855,1.4866006
4856,3.0736625
4857,9.728167
4858,203.83113
4859,1.8066324
4860,2.925406
4861,17.584883
4862,30.95363
4863,1.1530138
4864,3.5400882
4865,5.794815
4866,238.24701
4867,18.43824
4868,16.574911
4869,7.897726
4870,155.96521
4871,5.5746174
4872,1.2574347
4873,28.082666
4874,5.9829764
4875,3.275026
4876,1.8229698
4877,9.795389
4878,0.15583943
4879,2.7740922
4880,584.3167
4881,2.749406
4882,267.43222
4883,1.4591032
4884,1.3054796
4885,0.8144052
4886,99.34564
4887,1.0993998
4888,1.1402192
4889,37.27212
4890,254.19212
4891,21.386467
4892,3.5395963
4893,1.4952106
4894,13.504714
4895,5.6544247
4896,2.334231
4897,6.594173
4898,2.9936116
4899,1.1995982
4900,0.90673953
4901,0.93519706
4902,1.2320944
4903,6.2480474
4904,1.1326033
4905,36.134285
4906,1.3918467
4907,217.94955
4908,4.6747923
4909,36.134285
4910,10.326939
4911,2.069625
4912,2.3353891
4913,119.147255
4914,1.2231219
4915,2.0336607
4916,0.96040916
4917,158.00668
4918,23.591774
4919,1.1206465
4920,27.626982
4921,97.4619
4922,14.234661
4923,1.0396576
4924,6.5698514
4925,1.1624442
4926,1.1598467
4927,2.6937757
4928,200.7149
4929,3.0725598
4930,39.926483
4931,1.098895
4932,1.4821444
4933,1.5044415
4934,36.992714
4935,6.37701
4936,43.669426
4937,3.3433645
4938,1.2260768
4939,2.96764
4940,3.2740128
4941,31.707506
4942,1.5928379
4943,65.65213
4944,1.2720665
4945,32.12128
4946,1.0883296
4947,11.068504
4948,177.43916
4949,183.9987
4950,3.3285995
4951,52.251137
4952,14.530076
4953,0.9275787
4954,1.3538396
4955,1.9639521
4956,0.44239888
4957,1.142945
4958,0.82591283
4959,75.41313
4960,1.1285278
4961,3.3874636
4962,7.824541
4963,2.2337878
4964,2.623514
4965,14.450328
4966,2.4280455
4967,2.4415004
4968,3.0386822
4969,1.2991732
4970,12.593549
4971,15.84538
4972,1.0083995
4973,2.4431474
4974,132.11555
4975,1.4589081
4976,1.1294924
4977,2.4113889
4978,2.3219423
4979,9.952276
4980,6.142075
4981,12.934358
4982,2.0523376
4983,1.1931492
4984,90.40507
4985,45.59197
4986,1.1028751
4987,19.36976
4988,20.03759
4989,9.130736
4990,7.955449
4991,0.96427816
4992,1.2310824
4993,1.1737235
4994,80.49763
4995,1.5314264
4996,295.3642
4997,40.629642
4998,12.650313
4999,1.1941823
5000,2.4456365
5001,5.1023784
5002,1.1684538
5003,2.609687
5004,23.245216
5005,2.397144
5006,0.9483437
5007,468.30603
5008,35.801617
5009,7.539026
5010,1.484104
5011,64.97206
5012,140.23085
5013,279.16162
5014,7.497507
5015,1.2147548
5016,79.364914
5017,63.72364
5018,13.483724
5019,8.300046
5020,30.535704
5021,131.05017
5022,10.386291
5023,13.537999
5024,86.43384
5025,1.4460897
5026,1.3885496
5027,9.053074
5028,1.3084166
5029,7.3237276
5030,26.455029
5031,1.0867158
5032,8.491803
5033,7.6261415
5034,19.36976
5035,4.5783668
5036,0.8725888
5037,2.1021059
5038,5.911843
5039,0.90673953
5040,8.57084
5041,1.9019892
5042,5.154428
5043,3.056739
5044,1.7585584
5045,4.8580565
5046,26.645695
5047,32.028667
5048,86.28414
5049,107.36297
5050,0.86200225
5051,3.4833558
5052,1.8615576
5053,1.5696275
5054,209.51259
5055,10.193758
5056,1.5453646
5057,15.30838
5058,1.712123
5059,2.013234
5060,1.2752571
5061,1.1740497
5062,64.636826
5063,2.4560993
5064,1.196952
5065,1.4047525
5066,38.88979
5067,6.142075
5068,1.679614
5069,153.11533
5070,50.220768
5071,18.99594
5072,1.0261246
5073,3.5891538
5074,243.43332
5075,1.060864
5076,53.61841
5077,8.732578
5078,1.1002445
5079,2.069625
5080,1.4407257
5081,357.47598
5082,226.88635
5083,8.551493
5084,20.278938
5085,1.2560071
5086,8.041024
5087,35.692104
5088,2.308018
5089,154.44614
5090,90.90286
5091,8.551493
5092,1.1951344
5093,2.4257982
5094,1.7967348
5095,4.593023
5096,240.86145
5097,1.1701236
5098,2.4633796
5099,15.830259
5100,5.367489
5101,2.0657384
